"Plot6"
"Time (sec)","Angular Velocity6 (deg/sec)"
11.1199999999999,89.9999999991878
11.1599999999999,89.9999999993695
11.1999999999999,89.9999999992288
11.2399999999999,89.9999999988197
11.2799999999999,89.9999999989056
11.3199999999999,89.9999999985564
11.3599999999999,89.9999999987728
11.3999999999999,89.9999999986137
11.4399999999999,89.9999999982363
11.4799999999999,89.9999999983946
11.5199999999999,89.9999999980732
11.5599999999999,89.9999999983178
11.5999999999999,89.9999999982057
11.6399999999999,89.999999997946
11.6799999999999,89.9999999980172
11.7199999999999,89.9999999976974
11.7599999999999,89.9999999979851
11.7999999999999,89.9999999976298
11.8399999999999,89.999999997905
11.8799999999999,89.9999999973018
11.9199999999999,89.9999999977755
11.9599999999999,89.9999999979291
11.9999999999999,89.9999999979432
12.0399999999999,89.9999999974944
12.0799999999999,89.9999999975975
12.1199999999999,89.9999999977792
12.1599999999999,89.999999997378
12.1999999999999,89.9999999978546
12.2399999999999,89.9999999977797
12.2799999999999,89.9999999979572
12.3199999999999,89.9999999979098
12.3599999999999,89.9999999979858
12.3999999999999,89.9999999982503
12.4399999999999,89.9999999978639
12.4799999999999,89.9999999982368
12.5199999999999,89.9999999980845
12.5599999999999,89.9999999986391
12.5999999999999,89.9999999989898
12.6399999999999,89.9999999985692
12.6799999999999,89.9999999985403
12.7199999999999,89.9999999989537
12.7599999999999,89.9999999987403
12.7999999999999,89.9999999990047
12.8399999999999,89.9999999996211
12.8799999999999,89.9999999994836
12.9199999999999,89.999999999435
12.9599999999999,89.999999999534
12.9999999999999,90.0000000001144
13.0399999999999,89.9999999997424
13.0799999999999,89.9999999997257
13.1199999999999,90.0000000004099
13.1599999999999,90.0000000002379
13.1999999999999,90.000000000033
13.2399999999999,90.0000000000629
13.2799999999999,90.0000000005407
13.3199999999999,90.0000000006098
13.3599999999999,90.0000000006401
13.3999999999999,90.0000000009827
13.4399999999999,90.0000000007672
13.4799999999999,90.0000000015616
13.5199999999999,90.0000000011464
13.5599999999999,90.0000000018925
13.5999999999999,90.0000000015001
13.6399999999999,90.0000000016645
13.6799999999999,90.0000000023833
13.7199999999999,90.0000000015014
13.7599999999999,90.0000000027415
13.7999999999999,90.0000000011603
13.8399999999999,90.0000000020864
13.8799999999999,90.0000000027552
13.9199999999999,90.0000000012514
13.9599999999999,90.0000000024443
13.9999999999999,90.000000002687
14.0399999999999,90.0000000012188
14.0799999999999,90.0000000025837
14.1199999999999,90.0000000025475
14.1599999999999,90.0000000010048
14.1999999999999,90.0000000025665
14.2399999999999,90.0000000025042
14.2799999999999,90.0000000007802
14.3199999999999,90.0000000024955
14.3599999999999,90.0000000022321
14.3999999999999,90.0000000008887
14.4399999999999,90.0000000021697
14.4799999999999,90.0000000025531
14.5199999999999,90.0000000008168
14.5599999999999,90.0000000016681
14.5999999999999,90.000000001489
14.6399999999999,90.0000000002667
14.6799999999999,90.0000000014197
14.7199999999999,90.0000000021474
14.7599999999999,89.9999999997345
14.7999999999999,90.000000001295
14.8399999999999,90.0000000001093
14.8799999999999,89.9999999990931
14.9199999999999,90.0000000002812
14.9599999999999,90.0000000009222
14.9999999999999,89.9999999993238
15.0399999999999,90.000000000094
15.0799999999999,90.0000000002861
15.1199999999999,89.9999999987728
15.1599999999999,90.0000000003195
15.1999999999999,90.0000000001773
15.2399999999999,89.9999999979496
15.2799999999999,89.999999999565
15.3199999999998,89.9999999999898
15.3599999999998,89.9999999978387
15.3999999999998,89.9999999991405
15.4399999999998,89.9999999989935
15.4799999999998,89.999999998057
15.5199999999998,89.9999999980383
15.5599999999998,89.9999999989254
15.5999999999998,89.9999999988957
15.6399999999998,89.9999999980002
15.6799999999998,89.9999999987925
15.7199999999998,89.9999999974407
15.7599999999998,89.999999998093
15.7999999999998,89.9999999972521
15.8399999999998,89.999999997389
15.8799999999998,89.999999997499
15.9199999999998,89.9999999980417
15.9599999999998,89.9999999976263
15.9999999999998,89.9999999978135
16.0399999999998,89.9999999978451
16.0799999999998,89.9999999975304
16.1199999999998,89.9999999979928
16.1599999999998,89.9999999982557
16.1999999999998,89.9999999975246
16.2399999999998,89.9999999965967
16.2799999999998,89.9999999985861
16.3199999999998,89.9999999974269
16.3599999999998,89.9999999981842
16.3999999999998,89.9999999982419
16.4399999999998,89.9999999981223
16.4799999999998,89.9999999984826
16.5199999999998,89.9999999987189
16.5599999999998,89.9999999991597
16.5999999999998,89.9999999987449
16.6399999999998,89.9999999995569
16.6799999999998,89.9999999988643
16.7199999999998,89.9999999995023
16.7599999999998,89.9999999995999
16.7999999999998,89.9999999999239
16.8399999999998,89.9999999993369
16.8799999999998,89.9999999991062
16.9199999999998,89.9999999992444
16.9599999999998,90.0000000002916
16.9999999999998,90.0000000004463
17.0399999999998,89.9999999991111
17.0799999999998,90.0000000009957
17.1199999999998,89.9999999993149
17.1599999999998,90.0000000000831
17.1999999999998,90.0000000005073
17.2399999999998,90.0000000007725
17.2799999999998,90.0000000005456
17.3199999999998,90.0000000019375
17.3599999999998,90.0000000001212
17.3999999999998,90.0000000005223
17.4399999999998,90.0000000014059
17.4799999999998,90.0000000013845
17.5199999999998,90.0000000007307
17.5599999999998,90.0000000023096
17.5999999999998,90.0000000014875
17.6399999999998,90.0000000012947
17.6799999999998,90.0000000021052
17.7199999999998,90.0000000019387
17.7599999999998,90.0000000017696
17.7999999999998,90.0000000008919
17.8399999999998,90.000000002392
17.8799999999998,90.0000000016229
17.9199999999998,90.0000000019812
17.9599999999998,90.0000000017931
17.9999999999998,90.0000000023933
18.0399999999998,90.0000000026977
18.0799999999998,90.0000000023769
18.1199999999998,90.0000000025328
18.1599999999998,90.0000000024236
18.1999999999998,90.0000000023713
18.2399999999998,90.0000000026299
18.2799999999998,90.0000000023078
18.3199999999998,90.0000000017964
18.3599999999998,90.0000000015252
18.3999999999998,90.000000002347
18.4399999999998,90.0000000011749
18.4799999999998,90.0000000006747
18.5199999999998,90.0000000023162
18.5599999999998,90.0000000005176
18.5999999999998,90.0000000006489
18.6399999999998,90.0000000018639
18.6799999999998,90.0000000007389
18.7199999999998,90.000000000451
18.7599999999998,90.0000000016033
18.7999999999998,90.0000000008613
18.8399999999998,89.9999999990616
18.8799999999998,90.0000000003203
18.9199999999998,90.000000000715
18.9599999999998,89.9999999990659
18.9999999999998,90.0000000001968
19.0399999999998,89.9999999996932
19.0799999999998,90.000000000348
19.1199999999998,89.9999999995163
19.1599999999998,89.9999999992332
19.1999999999998,89.9999999989784
19.2399999999998,90.0000000000043
19.2799999999998,90.0000000000411
19.3199999999998,89.9999999986468
19.3599999999998,90.0000000002244
19.3999999999998,89.9999999984619
19.4399999999998,89.9999999983822
19.4799999999998,89.9999999993313
19.5199999999998,89.9999999981623
19.5599999999998,89.9999999980103
19.5999999999998,89.999999999004
19.6399999999998,89.9999999992611
19.6799999999998,89.9999999979684
19.7199999999998,89.999999998243
19.7599999999998,89.9999999982785
19.7999999999998,89.9999999980359
19.8399999999998,89.997026177987
19.8799999999998,89.9707339306252
19.9199999999998,89.9409913121633
19.9599999999998,89.8891858496963
19.9999999999998,89.58765078496
20.0399999999998,88.6399999967409
20.0799999999997,87.279999998447
20.1199999999997,85.919999998902
20.1599999999997,84.5599999983741
20.1999999999997,83.1999999985065
20.2399999999997,81.8399999981456
20.2799999999997,80.4799999989371
20.3199999999997,79.1199999972182
20.3599999999997,77.7599999993174
20.3999999999997,76.3999999970313
20.4399999999997,75.0400000005935
20.4799999999997,73.6799999972267
20.5199999999997,72.3200000001582
20.5599999999997,70.9599999984567
20.5999999999997,69.5999999989375
20.6399999999997,68.2399999997393
20.6799999999997,66.8800000001168
20.7199999999997,65.5199999977078
20.7599999999997,64.1599999996558
20.7999999999997,62.7999999984637
20.8399999999997,61.4400000006496
20.8799999999997,60.0799999988506
20.9199999999997,58.7200000011687
20.9599999999997,57.3599999983459
20.9999999999997,55.9999999999072
21.0399999999997,54.639999998661
21.0799999999997,53.2800000007141
21.1199999999997,51.9199999990988
21.1599999999997,50.5600000016826
21.1999999999997,49.1999999991795
21.2399999999997,47.8400000008174
21.2799999999997,46.4799999995665
21.3199999999997,45.1200000007106
21.3599999999997,43.7599999998046
21.3999999999997,42.3999999998371
21.4399999999997,41.0400000004403
21.4799999999997,39.6799999996728
21.5199999999997,38.3199999997659
21.5599999999997,36.9600000002305
21.5999999999997,35.6000000001887
21.6399999999997,34.2400000004118
21.6799999999997,32.88000000007
21.7199999999997,31.5200000004209
21.7599999999997,30.1600000000145
21.7999999999997,28.800000002522
21.8399999999997,27.4399999996771
21.8799999999997,26.0800000004937
21.9199999999997,24.7199999994598
21.9599999999997,23.3599999986565
21.9999999999997,21.9999999992576
22.0399999999997,20.6399999991014
22.0799999999997,19.2800000013646
22.1199999999997,17.9200000001834
22.1599999999997,16.5600000011843
22.1999999999997,15.1999999994223
22.2399999999997,13.839999999857
22.2799999999997,12.480000001226
22.3199999999997,11.1200000020455
22.3599999999997,9.76000000001541
22.3999999999997,8.40000000122172
22.4399999999997,7.03999999955624
22.4799999999997,5.70760766585566
22.5199999999997,5.13084166934823
22.5599999999997,5.05497198543114
22.5999999999997,5.01381120320076
22.6399999999997,5.00000002433644
22.6799999999997,5.00000003137761
22.7199999999997,5.0000000395498
22.7599999999997,5.00000004467179
22.7999999999997,5.00000005116474
22.8399999999997,5.00000005851195
22.8799999999997,5.00000006584866
22.9199999999997,5.00000007169327
22.9599999999997,5.00000007860719
22.9999999999997,5.00000008524377
23.0399999999997,5.00000009355312
23.0799999999997,5.00000009886927
23.1199999999997,5.00000010711469
23.1599999999997,5.00000011199043
23.1999999999997,5.00000012111039
23.2399999999997,5.00000012692284
23.2799999999997,5.00000013500107
23.3199999999997,5.00000014093097
23.3599999999997,5.00000014840087
23.3999999999997,5.00000015179959
23.4399999999997,5.00000016294037
23.4799999999997,5.00000016744552
23.5199999999997,5.00000017948761
23.5599999999997,5.00000017669444
23.5999999999997,5.0000001932291
23.6399999999997,5.0000001917268
23.6799999999997,5.00000020684479
23.7199999999997,5.00000020508021
23.7599999999997,5.00000021965909
23.7999999999997,5.00000021863035
23.8399999999997,5.00000023393622
23.8799999999997,5.00000023244282
23.9199999999997,5.00000024768041
23.9599999999997,5.00000024659566
23.9999999999997,5.00000026019397
24.0399999999997,5.00000026011912
24.0799999999997,5.00000027479717
24.1199999999997,5.00000027376207
24.1599999999997,5.00000028827876
24.1999999999997,5.00000028760545
24.2399999999997,5.00000030211387
24.2799999999997,5.00000030126396
24.3199999999997,5.00000031620242
24.3599999999997,5.00000031505255
24.3999999999997,5.00000032959559
24.4399999999997,5.00000032876609
24.4799999999997,5.00000034335617
24.5199999999997,5.00000034186908
24.5599999999997,5.00000035738463
24.5999999999997,5.00000035552574
24.6399999999997,5.00000036949315
24.6799999999997,5.00000037010038
24.7199999999997,5.00000038402085
24.7599999999996,5.00000038411308
24.7999999999996,5.00000039758059
24.8399999999996,5.00000039786
24.8799999999996,5.00000041158295
24.9199999999996,5.00000040995077
24.9599999999996,5.00000042427877
24.9999999999996,5.00000042423847
25.0399999999996,5.00000043960012
25.0799999999996,5.00000043772111
25.1199999999996,5.00000045408543
25.1599999999996,5.00000045126598
25.1999999999996,5.00000046748131
25.2399999999996,5.00000046538932
25.2799999999996,5.00000048246147
25.3199999999996,5.00000047914506
25.3599999999996,5.00000049455458
25.3999999999996,5.00000049367126
25.4399999999996,5.0000005081952
25.4799999999996,5.00000050649038
25.5199999999996,5.00000052216553
25.5599999999996,5.00000052017662
25.5999999999996,5.00000053601285
25.6399999999996,5.00000053273191
25.6799999999996,5.00000055084685
25.7199999999996,5.00000054663604
25.7599999999996,5.0000005645186
25.7999999999996,5.00000056015857
25.8399999999996,5.00000057763797
25.8799999999996,5.00000057655582
25.9199999999996,5.00000059029985
25.9599999999996,5.00000058921876
25.9999999999996,5.00000060420165
26.0399999999996,5.00000060402303
26.0799999999996,5.00000061747486
26.1199999999996,5.00000061672757
26.1599999999996,5.00000063103241
26.1999999999996,5.00000062962865
26.2399999999996,5.00000064573805
26.2799999999996,5.0000006439457
26.3199999999996,5.00000065802541
26.3599999999996,5.00000065850537
26.3999999999996,5.00000067182487
26.4399999999996,5.00000067227831
26.4799999999996,5.00000068543524
26.5199999999996,5.00000068604905
26.5599999999996,5.00000069940805
26.5999999999996,5.00000069970033
26.6399999999996,5.00000071305588
26.6799999999996,5.00000071365772
26.7199999999996,5.00000072680765
26.7599999999996,5.00000072719748
26.7999999999996,5.00000073808355
26.8399999999996,5.00000074191718
26.8799999999996,5.00000075285876
26.9199999999996,5.00000075602989
26.9599999999996,5.00000076684803
26.9999999999996,5.00000076929064
27.0399999999996,5.00000078012316
27.0799999999996,5.00000078336595
27.1199999999996,5.00000079405393
27.1599999999996,5.00000079717689
27.1999999999996,5.00000080777841
27.2399999999996,5.00000081109681
27.2799999999996,5.00000082152416
27.3199999999996,5.00000082482837
27.3599999999996,5.00000083499794
27.3999999999996,5.0000008362845
27.4399999999996,5.00000085041126
27.4799999999996,5.00000085105162
27.5199999999996,5.00000086408267
27.5599999999996,5.00000086379976
27.5999999999996,5.00000087755391
27.6399999999996,5.00000087821135
27.6799999999996,5.00000089142561
27.7199999999996,5.00000089193371
27.7599999999996,5.00000090500594
27.7999999999996,5.00000090556788
27.8399999999996,5.00000091866923
27.8799999999996,5.00000091935644
27.9199999999996,5.00000093246535
27.9599999999996,5.0000009330841
27.9999999999996,5.00000094579322
28.0399999999996,5.00000094673238
28.0799999999996,5.00000095987538
28.1199999999996,5.00000096046491
28.1599999999996,5.00000097347526
28.1999999999996,5.00000097336754
28.2399999999996,5.0000009873846
28.2799999999996,5.00000098674606
28.3199999999996,5.0000010015587
28.3599999999996,5.00000100200937
28.3999999999996,5.00000101411639
28.4399999999996,5.00000101445969
28.4799999999996,5.00000102919699
28.5199999999996,5.00000102909783
28.5599999999996,5.00000104201971
28.5999999999996,5.00000104279756
28.6399999999996,5.00000105539754
28.6799999999996,5.00000105590958
28.7199999999996,5.00000106953609
28.7599999999996,5.00000106995381
28.7999999999996,5.00000108323529
28.8399999999996,5.00000108336657
28.8799999999996,5.00000109717951
28.9199999999996,5.00000109677674
28.9599999999996,5.00000111134097
28.9999999999996,5.00000111196894
29.0399999999996,5.00000112478694
29.0799999999996,5.00000112655144
29.1199999999996,5.00000113638467
29.1599999999996,5.00000114040056
29.1999999999996,5.00000114998083
29.2399999999996,5.00000115433807
29.2799999999996,5.00000116357026
29.3199999999996,5.00000116802023
29.3599999999996,5.00000117726603
29.3999999999996,5.00000118189578
29.4399999999996,5.00000119110051
29.4799999999995,5.00000119539737
29.5199999999995,5.00000120323081
29.5599999999995,5.00000120969704
29.5999999999995,5.00000121738688
29.6399999999995,5.00000122507015
29.6799999999995,5.00000123188742
29.7199999999995,5.00000123704996
29.7599999999995,5.00000124531129
29.7999999999995,5.00000125067189
29.8399999999995,5.00000125918389
29.8799999999995,5.00000126378093
29.9199999999995,5.000001274115
29.9599999999995,5.00000127810323
29.9999999999995,5.00000128577901
30.0399999999995,5.00000129214292
30.0799999999995,5.0000013002639
30.1199999999995,5.00000130548934
30.1599999999995,5.00000131548351
30.1999999999995,5.00000131817184
30.2399999999995,5.00000132858607
30.2799999999995,5.00000133273729
30.3199999999995,5.00000134186831
30.3599999999995,5.00000134635342
30.3999999999995,5.00000135482468
30.4399999999995,5.00000136168206
30.4799999999995,5.00000136986276
30.5199999999995,5.00000137284214
30.5599999999995,5.00000138283921
30.5999999999995,5.00000138621753
30.6399999999995,5.0000013974275
30.6799999999995,5.00000139955463
30.7199999999995,5.00000141132108
30.7599999999995,5.00000141435107
30.7999999999995,5.000001425473
30.8399999999995,5.00000142758081
30.8799999999995,5.00000143940929
30.9199999999995,5.00000144046698
30.9599999999995,5.00000145113804
30.9999999999995,5.00000145410771
31.0399999999995,5.00000146668857
31.0799999999995,5.00000146882595
31.1199999999995,5.00000148036888
31.1599999999995,5.00000148227022
31.1999999999995,5.00000149412532
31.2399999999995,5.00000149696185
31.2799999999995,5.00000150688184
31.3199999999995,5.00000151020128
31.3599999999995,5.00000152139968
31.3999999999995,5.00000152460564
31.4399999999995,5.00000153381557
31.4799999999995,5.00000153726639
31.5199999999995,5.00000154860305
31.5599999999995,5.00000155168949
31.5999999999995,5.00000156152564
31.6399999999995,5.00000156545336
31.6799999999995,5.000001575037
31.7199999999995,5.00000157700494
31.7599999999995,5.00000158821799
31.7999999999995,5.00000159299711
31.8399999999995,5.00000160332764
31.8799999999995,5.00000160587633
31.9199999999995,5.00000161733302
31.9599999999995,5.00000161940206
31.9999999999995,5.00000163130217
32.0399999999995,5.00000163283039
32.0799999999995,5.00000164381325
32.1199999999995,5.00000164693702
32.1599999999995,5.00000165759685
32.1999999999995,5.00000166103855
32.2399999999995,5.00000167225193
32.2799999999995,5.00000167521331
32.3199999999995,5.00000168431151
32.3599999999995,5.00000169000728
32.3999999999995,5.00000169842162
32.4399999999995,5.0000017033852
32.4799999999995,5.00000171152206
32.5199999999995,5.00000171707856
32.5599999999995,5.00000172533898
32.5999999999995,5.00000173095305
32.6399999999995,5.00000173896576
32.6799999999995,5.0000017444752
32.7199999999995,5.00000175251242
32.7599999999995,5.00000175849303
32.7999999999995,5.00000176682189
32.8399999999995,5.00000177216061
32.8799999999995,5.00000178059193
32.9199999999995,5.00000178543737
32.9599999999995,5.00000179486872
32.9999999999995,5.00000179867141
33.0399999999995,5.00000180847697
33.0799999999995,5.00000181367329
33.1199999999995,5.00000182166376
33.1599999999995,5.00000182697628
33.1999999999995,5.00000183452413
33.2399999999995,5.00000184188183
33.2799999999995,5.00000184793361
33.3199999999995,5.00000185524545
33.3599999999995,5.00000186066368
33.3999999999995,5.0000018701691
33.4399999999995,5.0000018746023
33.4799999999995,5.00000188321027
33.5199999999995,5.00000188820151
33.5599999999995,5.00000189748352
33.5999999999995,5.0000019018619
33.6399999999995,5.00000191117649
33.6799999999995,5.00000191573653
33.7199999999995,5.0000019247474
33.7599999999995,5.0000019294582
33.7999999999995,5.00000193827105
33.8399999999995,5.00000194294792
33.8799999999995,5.00000195203986
33.9199999999995,5.00000195664317
33.9599999999995,5.00000196566849
33.9999999999995,5.00000197065305
34.0399999999995,5.00000197951833
34.0799999999995,5.00000198442744
34.1199999999995,5.00000199295885
34.1599999999994,5.00000199816609
34.1999999999994,5.00000200640337
34.2399999999994,5.00000201215946
34.2799999999994,5.00000202063212
34.3199999999994,5.00000202562345
34.3599999999994,5.00000203410643
34.3999999999994,5.00000203946232
34.4399999999994,5.0000020483795
34.4799999999994,5.00000205268725
34.5199999999994,5.00000206132918
34.5599999999994,5.00000206662467
34.5999999999994,5.0000020747237
34.6399999999994,5.00000208096044
34.6799999999994,5.00000208952292
34.7199999999994,5.00000209466153
34.7599999999994,5.00000210176928
34.7999999999994,5.00000210758206
34.8399999999994,5.00000211561261
34.8799999999994,4.99951947311019
34.9199999999994,4.97411115460727
34.9599999999994,4.94260416361772
34.9999999999994,4.82476258925642
35.0399999999994,4.46414845519412
35.0799999999994,3.96000211008115
35.1199999999994,3.440002089942
35.1599999999994,2.92000207693156
35.1999999999994,2.40000205754885
35.2399999999994,1.88000203935322
35.2799999999994,1.36000202366416
35.3199999999994,0.840002005043185
35.3599999999994,0.320001989803748
35.3999999999994,-0.199998030218853
35.4399999999994,-0.71999804607084
35.4799999999994,-1.23999806377252
35.5199999999994,-1.75999807745884
35.5599999999994,-2.27999809947496
35.5999999999994,-2.79999811564649
35.6399999999994,-3.31999813144696
35.6799999999994,-3.83999815033513
35.7199999999994,-4.35999816378493
35.7599999999994,-4.87999818389671
35.7999999999994,-5.39999819902433
35.8399999999994,-5.91999821550322
35.8799999999994,-6.43999823501039
35.9199999999994,-6.95999825005544
35.9599999999994,-7.47999826908216
35.9999999999994,-7.99999828512635
36.0399999999994,-8.51999830281398
36.0799999999994,-9.03999832000762
36.1199999999994,-9.55999833781747
36.1599999999994,-10.0799983536593
36.1999999999994,-10.5999983730412
36.2399999999994,-11.1199983872292
36.2799999999994,-11.6399984083481
36.3199999999994,-12.1599984215651
36.3599999999994,-12.6799984407444
36.3999999999994,-13.1999984586461
36.4399999999994,-13.7199984745113
36.4799999999994,-14.239998491821
36.5199999999994,-14.7599985085382
36.5599999999994,-15.279998526299
36.5999999999994,-15.7999985433275
36.6399999999994,-16.3199985612128
36.6799999999994,-16.8399985781041
36.7199999999994,-17.3599985948937
36.7599999999994,-17.879998612141
36.7999999999994,-18.399998629041
36.8399999999994,-18.9199986461962
